,MedInc,Latitude,Longitude
880,5.0,37.56,-121.99
881,4.3393,37.56,-121.99
882,4.1387,37.55,-121.96
883,4.8052,37.56,-121.97
884,4.6349,37.54,-121.97
885,3.168,37.55,-121.97
886,3.1326,37.54,-121.98
887,2.9074,37.55,-121.99
888,8.3996,37.56,-121.94
889,6.6478,37.55,-121.95
890,6.629,37.54,-121.93
891,6.2179,37.54,-121.94
892,5.761,37.53,-121.94
893,4.6641,37.54,-121.95
894,6.7599,37.54,-121.94
895,3.9909,37.54,-121.96
896,4.2955,37.53,-121.96
897,4.9615,37.53,-121.96
898,2.6198,37.53,-121.96
899,4.7135,37.54,-121.97
900,4.75,37.53,-121.97
901,5.4299,37.53,-121.97
902,4.6,37.53,-121.98
903,4.1947,37.53,-121.98
904,5.388,37.54,-121.99
905,3.9444,37.54,-121.99
906,5.3283,37.54,-121.99
907,4.8403,37.55,-121.99
908,5.1616,37.54,-122.0
909,4.9167,37.55,-122.01
910,4.1591,37.55,-122.0
911,5.0,37.54,-122.01
912,5.8325,37.54,-122.0
913,5.7057,37.53,-122.01
914,5.0423,37.53,-121.99
915,4.5317,37.52,-121.97
916,5.4359,37.51,-121.97
917,5.0824,37.52,-121.97
918,5.2308,37.52,-121.95
919,4.4107,37.51,-121.96
920,5.2396,37.52,-121.96
921,4.7478,37.53,-121.93
922,8.4045,37.53,-121.92
923,9.7194,37.49,-121.89
924,5.1643,37.49,-121.92
925,5.3813,37.48,-121.92
926,6.0878,37.47,-121.92
927,6.867999999999999,37.47,-121.91
928,6.992000000000001,37.55,-122.03
929,4.9118,37.55,-122.03
930,4.4357,37.55,-122.04
931,4.9464,37.54,-122.04
932,5.2882,37.54,-122.05
933,5.1321,37.55,-122.05
934,3.9667,37.53,-122.04
935,3.1696,37.5,-122.04
936,5.0838,37.54,-122.06
937,4.8214,37.54,-122.03
938,4.1406,37.54,-122.03
939,3.7364,37.53,-122.04
940,3.535,37.54,-122.02
941,5.0739,37.54,-122.03
942,3.256,37.53,-122.03
943,6.0667,37.53,-122.01
944,5.7072,37.53,-122.02
945,4.9867,37.51,-122.0
946,5.1437,37.72,-121.92
947,5.347,37.72,-121.92
948,5.7233,37.71,-121.91
949,4.4697,37.72,-121.93
950,4.9107,37.72,-121.93
951,4.2281,37.71,-121.93
952,5.0143,37.71,-121.94
953,7.2494,37.71,-121.96
954,5.1406,37.64,-121.92
955,8.3337,37.66,-121.93
956,7.316,37.69,-121.92
957,6.4994,37.66,-121.9
958,7.2211,37.68,-121.92
959,4.4087,37.7,-121.93
960,5.9345,37.69,-121.91
961,6.1770000000000005,37.68,-121.91
962,5.817,37.68,-121.91
963,6.3132,37.69,-121.91
964,6.3373,37.68,-121.89
965,7.332999999999999,37.68,-121.88
966,6.2918,37.68,-121.89
967,6.5214,37.67,-121.88
968,6.4524,37.67,-121.88
969,6.0604,37.67,-121.89
970,6.5285,37.67,-121.89
971,7.2639,37.67,-121.9
972,7.4353,37.67,-121.9
973,3.1127,37.66,-121.88
974,2.4896,37.66,-121.87
975,5.0677,37.66,-121.87
976,2.1187,37.66,-121.89
977,10.9506,37.64,-121.88
978,7.0691,37.57,-121.87
979,5.5,37.67,-121.87
980,4.9879,37.67,-121.87
981,6.8132,37.68,-121.85
982,5.6399,37.66,-121.85
983,4.1597,37.66,-121.86
984,5.7519,37.66,-121.87
985,5.6417,37.66,-121.84
986,10.3203,37.72,-121.85
987,4.3472,37.73,-121.82
988,6.6827,37.7,-121.86
989,3.62,37.69,-121.89
990,7.3588,37.65,-121.77
991,5.7239,37.61,-121.62
992,4.2083,37.77,-121.61
993,6.1023,37.7,-121.72
994,3.9864,37.71,-121.73
995,4.8624,37.71,-121.75
996,9.1531,37.74,-121.77
997,4.7361,37.7,-121.8
998,5.4324,37.69,-121.8
999,4.9375,37.69,-121.82
1000,3.3841,37.69,-121.76
1001,3.5532,37.68,-121.77
1002,3.3618,37.69,-121.78
1003,4.3533,37.69,-121.78
1004,4.5357,37.69,-121.79
1005,5.7068,37.7,-121.76
1006,3.7212,37.69,-121.75
1007,5.2443,37.68,-121.75
1008,4.2361,37.68,-121.76
1009,3.1856,37.68,-121.76
1010,5.4496,37.68,-121.73
1011,3.0222,37.68,-121.78
1012,2.6667,37.68,-121.77
1013,3.7301,37.68,-121.76
1014,4.6806,37.68,-121.77
1015,5.7907,37.67,-121.77
1016,6.3705,37.67,-121.76
1017,5.2649,37.67,-121.78
1018,6.0797,37.67,-121.79
1019,4.8571,37.67,-121.78
1020,3.8523,37.66,-121.78
1021,5.98,37.66,-121.79
1022,2.45,38.69,-119.78
1023,2.2417,38.72,-119.93
1024,3.15,38.52,-120.0
1025,3.4609,38.48,-120.56
1026,3.0,38.45,-120.59
1027,3.2031,38.46,-120.55
1028,2.5208,38.45,-120.55
1029,2.3549,38.43,-120.55
1030,3.0125,38.55,-120.25
1031,2.05,38.54,-120.79
1032,3.125,38.51,-120.8
1033,2.65,38.5,-120.65
1034,3.5,38.47,-120.76
1035,2.5476,38.45,-120.88
1036,3.9107,38.43,-120.79
1037,4.2917,38.44,-120.69
1038,3.3393,38.5,-120.93
1039,4.3029,38.42,-120.97
1040,2.8125,38.37,-120.87
1041,3.5508,38.34,-120.98
1042,3.2589,38.32,-120.88
1043,3.2937,38.26,-120.93
1044,3.0465,38.42,-120.72
1045,2.3125,38.38,-120.77
1046,2.525,38.38,-120.72
1047,3.175,38.4,-120.66
1048,2.6078,38.42,-120.65
1049,2.7399,38.39,-120.62
1050,2.7236,38.36,-120.69
1051,4.4531,38.34,-120.71
1052,3.2135,38.31,-120.8
1053,3.1142,39.76,-121.83
1054,3.0068,39.76,-121.82
1055,3.0905,39.78,-121.86
1056,1.9362,39.77,-121.85
1057,2.3155,39.76,-121.84
1058,2.0094,39.76,-121.86
1059,3.07,39.76,-121.89
1060,1.6785,39.74,-121.88
1061,3.6625,39.75,-121.87
1062,3.5046,39.75,-121.86
1063,3.9,39.74,-121.87
1064,1.8095,39.75,-121.85
1065,2.2833,39.74,-121.85
1066,1.5633,39.74,-121.85
1067,3.4191,39.73,-121.85
1068,0.9393,39.73,-121.85
1069,1.1019,39.74,-121.86
1070,1.7284,39.75,-121.84
1071,2.2621,39.74,-121.84
1072,2.575,39.74,-121.83
1073,4.3309,39.75,-121.8
1074,3.0253,39.75,-121.82
1075,3.2016,39.75,-121.82
1076,3.1125,39.75,-121.8
1077,3.0625,39.73,-121.79
1078,2.125,39.71,-121.78
1079,2.2925,39.73,-121.82
1080,1.6797,39.73,-121.84
1081,1.5481,39.73,-121.84
1082,0.987,39.73,-121.84
1083,0.9566,39.72,-121.84
1084,1.3672,39.73,-121.84
1085,2.0064,39.73,-121.83
1086,1.6911,39.72,-121.85
1087,1.6827,39.72,-121.83
1088,1.5863,39.7,-121.81
1089,1.7426,39.73,-121.82
1090,1.5064,39.72,-121.82
1091,2.0288,39.71,-121.81
1092,4.5032,39.82,-121.87
1093,3.7007,39.71,-121.89
1094,3.5735,39.79,-121.97
1095,3.5375,39.68,-121.84
1096,2.8306,39.64,-121.8
1097,4.712,39.66,-121.77
1098,2.3833,39.59,-121.74
1099,3.0625,39.59,-121.9
1100,2.7143,39.88,-121.75
1101,3.5189,39.82,-121.68
1102,2.4028,40.06,-121.54
1103,2.3036,39.97,-121.51
1104,2.8657,39.86,-121.59
1105,2.2419,39.83,-121.58
1106,2.4537,39.8,-121.6
1107,2.5374,39.79,-121.62
1108,2.3507,39.82,-121.59
1109,2.3079,39.83,-121.6
1110,2.6147,39.82,-121.63
1111,2.567,39.79,-121.6
1112,1.625,39.79,-121.59
1113,1.4048,39.78,-121.59
1114,2.1838,39.78,-121.59
1115,1.875,39.77,-121.6
1116,2.963,39.77,-121.61
1117,2.6823,39.78,-121.63
1118,2.1912,39.8,-121.57
1119,2.0458,39.78,-121.57
1120,2.3068,39.77,-121.59
1121,2.7863,39.79,-121.58
1122,2.0882,39.76,-121.57
1123,3.1061,39.76,-121.58
1124,1.7875,39.76,-121.58
1125,2.2,39.75,-121.59
1126,2.3403,39.77,-121.6
1127,1.8245,39.76,-121.6
1128,2.5428,39.76,-121.61
1129,1.8125,39.77,-121.62
1130,3.0,39.76,-121.65
1131,2.8182,39.76,-121.63
1132,1.7788,39.76,-121.62
1133,1.0625,39.75,-121.62
1134,1.8616,39.75,-121.63
1135,2.3711,39.74,-121.64
1136,3.0660000000000003,39.71,-121.71
1137,2.9625,39.66,-121.66
1138,3.13,39.69,-121.56
1139,2.4623,39.74,-121.57
1140,2.3798,39.74,-121.59
1141,1.9766,39.75,-121.6
1142,2.3958,39.68,-121.6
1143,1.6948,39.83,-121.5
1144,2.3895,39.72,-121.41
1145,2.8871,39.61,-121.39
1146,2.3684,39.65,-121.24
1147,1.4896,39.55,-121.19
1148,2.3917,39.52,-121.36
1149,1.7708,39.52,-121.56
1150,1.7308,39.52,-121.56
1151,1.5771,39.53,-121.56
1152,2.1467,39.6,-121.54
1153,2.9562,39.54,-121.46
1154,3.9028,39.52,-121.49
1155,3.0446,39.5,-121.44
1156,3.2174,39.49,-121.47
1157,2.6921,39.51,-121.47
1158,4.5156,39.53,-121.53
1159,2.4821,39.52,-121.53
1160,2.9688,39.52,-121.53
1161,2.502,39.51,-121.54
1162,2.334,39.51,-121.52
1163,2.0357,39.51,-121.55
1164,0.8024,39.51,-121.55
1165,1.1607,39.51,-121.55
1166,1.3654,39.51,-121.56
1167,1.6352,39.51,-121.56
1168,1.5714,39.5,-121.57
1169,1.9956,39.52,-121.58
1170,1.6389,39.51,-121.58
1171,2.1658,39.5,-121.58
1172,1.6346,39.5,-121.62
1173,1.8661,39.52,-121.61
1174,1.4833,39.53,-121.65
1175,0.8252,39.48,-121.57
1176,1.0585,39.5,-121.55
1177,1.3289,39.5,-121.54
1178,1.5313,39.49,-121.53
1179,1.8047,39.48,-121.54
1180,2.4952,39.47,-121.54
1181,2.2045,39.48,-121.55
1182,2.9965,39.49,-121.49
1183,3.2833,39.5,-121.52
1184,2.6563,39.49,-121.52
1185,2.0455,39.48,-121.52
1186,1.3611,39.45,-121.55
1187,2.6071,39.44,-121.53
1188,1.7727,39.44,-121.55
1189,2.3566,39.43,-121.52
1190,2.425,39.4,-121.46
1191,3.0208,39.39,-121.39
1192,2.5313,39.33,-121.54
1193,2.1776,39.39,-121.59
1194,1.9943,39.37,-121.67
1195,1.7552,39.35,-121.65
1196,2.6607,39.34,-121.67
1197,2.7891,39.32,-121.65
1198,2.3224,39.36,-121.69
1199,1.7885,39.37,-121.7
1200,1.91,39.36,-121.7
1201,2.0474,39.36,-121.7
1202,1.8355,39.36,-121.69
1203,2.3243,39.38,-121.74
1204,2.5259,39.33,-121.8
1205,2.2813,39.42,-121.71
1206,2.1728,39.41,-121.71
1207,2.4943,39.4,-121.75
1208,3.3929,39.48,-121.79
1209,2.3816,38.15,-120.46
1210,2.5,38.12,-120.55
1211,2.3654,38.09,-120.56
1212,2.9063,38.07,-120.55
1213,2.2875,38.07,-120.54
1214,2.6528,37.97,-120.67
1215,3.0,38.09,-120.46
1216,2.9821,38.24,-120.79
1217,2.0472,38.2,-120.9
1218,4.0109,38.16,-120.88
1219,3.636,38.11,-120.91
1220,3.8488,38.12,-120.76
1221,2.1382,38.28,-120.65
1222,2.5473,38.24,-120.72
1223,2.0417,38.19,-120.67
1224,2.6417,38.2,-120.57
1225,2.4583,38.25,-120.43
1226,2.6667,38.39,-120.56
1227,2.5667,38.41,-120.54
1228,2.7344,38.42,-120.42
1229,3.024,38.33,-120.41
1230,1.625,38.31,-120.55
1231,2.2604,38.35,-120.57
1232,2.8208,38.21,-120.36
1233,3.75,38.23,-120.34
1234,4.4063,38.26,-120.33
1235,2.9821,38.25,-120.34
1236,2.6942,38.23,-120.37
1237,2.5352,38.25,-120.37
1238,3.3542,38.29,-120.27
1239,3.075,38.31,-120.27
1240,3.125,38.42,-120.19
1241,2.7841,39.03,-121.91
1242,2.9489,38.99,-122.0
1243,2.2754,39.0,-122.13
1244,2.7137,39.15,-121.99
1245,3.2625,39.22,-122.04
1246,3.017,39.25,-122.08
1247,2.25,39.1,-122.33
1248,3.125,39.15,-122.2
1249,2.331,39.13,-122.09
1250,2.875,39.34,-122.05
1251,2.5625,39.31,-122.17
1252,1.7463,39.3,-122.51
1253,2.2679,39.21,-122.01
1254,2.5556,39.21,-122.01
1255,2.4559,39.21,-122.01
1256,2.1845,39.3,-121.96
1257,3.4402,38.03,-121.65
1258,3.6694,38.03,-121.63
1259,3.2619,38.04,-121.63
1260,5.0016,38.0,-121.73
1261,4.9618,38.0,-121.72
1262,5.0468,37.98,-121.72
1263,3.6411,37.98,-121.68
1264,5.1041,37.98,-121.7
1265,3.3558,37.99,-121.71
1266,4.375,37.99,-121.67
1267,1.6554,37.93,-121.68
1268,2.8828,37.94,-121.7
1269,3.8125,37.95,-121.69
1270,3.2813,37.96,-121.7
1271,4.7426,37.93,-121.66
1272,4.8958,37.91,-121.7
1273,2.2216,37.93,-121.7
1274,5.7104,37.95,-121.74
1275,4.6587,37.93,-121.7
1276,5.1017,37.91,-121.6
1277,6.9051,37.9,-121.6
1278,3.691,37.86,-121.61
1279,4.4583,37.85,-121.64
1280,2.2532,38.01,-121.8
1281,2.2361,38.01,-121.81
1282,2.2639,38.01,-121.81
1283,2.2361,38.02,-121.82
1284,2.1719,38.01,-121.82
1285,1.5988,38.01,-121.82
1286,3.4722,38.01,-121.82
1287,0.536,38.02,-121.84
1288,4.4491,38.01,-121.78
1289,3.1728,38.01,-121.79
1290,3.6118,38.0,-121.79
1291,2.7234,38.01,-121.8
1292,3.5179,38.01,-121.8
1293,5.3245,38.0,-121.78
1294,3.9861,38.01,-121.77
1295,4.8194,37.99,-121.81
1296,5.1435,37.99,-121.81
1297,5.0164,37.98,-121.82
1298,2.6364,38.01,-121.82
1299,2.8466,38.0,-121.82
1300,2.905,38.0,-121.81
1301,4.4583,38.0,-121.82
1302,4.2647,38.0,-121.85
1303,2.0411,38.0,-121.85
1304,2.5495,38.0,-121.83
1305,4.8359,38.0,-121.83
1306,4.9167,37.99,-121.83
1307,4.4853,37.99,-121.83
1308,4.7566,37.99,-121.83
1309,1.7161,38.0,-121.83
1310,3.3625,37.99,-121.84
1311,4.6029,37.99,-121.84
1312,5.6779,37.99,-121.83
1313,2.5893,38.0,-121.79
1314,5.6506,37.99,-121.79
1315,5.7321,37.99,-121.79
1316,3.5368,38.0,-121.8
1317,5.5,37.99,-121.8
1318,5.4409,37.99,-121.77
1319,4.1111,38.03,-121.88
1320,1.2024,38.04,-121.9
1321,1.3958,38.04,-121.86
1322,2.7083,38.02,-121.87
1323,2.0,38.03,-121.88
1324,2.0034,38.03,-121.9
1325,2.5737,38.02,-121.88
1326,3.3371,38.02,-121.89
1327,3.6154,38.02,-121.9
1328,3.1389,38.02,-121.87
1329,4.1947,38.0,-121.88
1330,2.7374,38.01,-121.88
1331,4.2227,38.01,-121.89
1332,5.3098,38.0,-121.88
1333,3.5857,38.0,-121.86
1334,5.25,38.0,-121.86
1335,4.1016,37.99,-121.89
1336,5.5676,37.99,-121.88
1337,4.8542,38.0,-121.87
1338,4.9783,37.99,-121.87
1339,3.0042,38.01,-121.89
1340,2.1417,38.02,-121.9
1341,4.6628,38.01,-121.9
1342,5.102,38.02,-121.92
1343,4.0972,38.01,-121.89
1344,3.5129,38.01,-121.9
1345,4.1094,38.0,-121.9
1346,6.0497,38.0,-121.9
1347,6.1237,38.01,-121.92
1348,5.3363,38.01,-121.93
1349,5.1337,38.02,-121.93
1350,4.0767,38.03,-121.95
1351,1.4871,38.03,-121.94
1352,3.016,38.02,-121.96
1353,2.1013,38.02,-121.95
1354,2.7907,38.02,-121.94
1355,3.5436,38.03,-121.92
1356,4.2067,38.02,-121.92
1357,3.4817,38.02,-121.91
1358,2.5833,38.04,-121.97
1359,3.7043,38.03,-121.97
1360,3.3661,38.05,-121.98
1361,4.8693,38.02,-122.02
1362,6.0424,38.03,-122.0
1363,2.0523,38.02,-122.14
1364,2.5795,38.03,-122.14
1365,2.9583,38.02,-122.13
1366,1.8523,38.01,-122.13
1367,4.5,38.01,-122.14
1368,2.1974,38.01,-122.13
1369,2.5481,38.0,-122.13
1370,5.1265,38.02,-122.16
1371,3.1711,38.01,-122.11
1372,3.3831,38.01,-122.11
1373,4.2042,38.0,-122.12
1374,3.9519,38.01,-122.12
1375,3.609,38.01,-122.12
1376,4.1189,38.01,-122.12
1377,3.8824,38.02,-122.09
1378,3.6523,38.02,-122.1
1379,3.625,38.0,-122.07
1380,5.2015,38.0,-122.09
1381,5.76,38.0,-122.11
1382,5.0509,37.99,-122.08
1383,5.4496,37.99,-122.09
1384,5.1297,37.99,-122.11
1385,4.3875,37.99,-122.11
1386,6.6579,37.97,-122.08
1387,6.9961,37.97,-122.09
1388,6.135,37.98,-122.11
1389,5.6875,37.98,-122.09
1390,4.675,37.99,-122.12
1391,5.6931,37.97,-122.1
1392,4.3571,37.96,-122.1
1393,6.3699,37.96,-122.1
1394,4.5401,37.99,-122.07
1395,4.0154,37.98,-122.07
1396,3.7262,37.97,-122.07
1397,5.0172,37.96,-122.07
1398,4.2917,37.96,-122.06
1399,6.0859,37.96,-122.08
1400,4.7386,37.95,-122.06
1401,4.5893,37.95,-122.07
1402,5.0672,37.95,-122.08
1403,4.8702,37.95,-122.08
1404,5.0445,37.96,-122.07
1405,3.9816,37.96,-122.06
1406,4.175,37.95,-122.05
1407,2.5459,37.94,-122.05
1408,2.5268,37.94,-122.06
1409,3.5057,37.94,-122.07
1410,2.892,37.94,-122.07
1411,5.0761,37.93,-122.08
1412,4.725,37.94,-122.08
1413,4.475,37.94,-122.07
1414,6.0265,37.95,-122.09
1415,6.1922,37.94,-122.09
1416,3.2484,38.0,-122.04
1417,3.2,37.99,-122.04
1418,4.125,37.99,-122.04
1419,6.1359,37.97,-122.05
1420,2.8043,37.99,-122.06
1421,1.8229,37.99,-122.06
1422,3.7333,38.0,-122.05
1423,2.3462,38.0,-122.05
1424,1.3894,37.98,-122.03
1425,2.3152,37.97,-122.04
1426,5.7295,38.0,-122.03
1427,4.5707,38.01,-122.03
1428,3.8897,37.99,-122.04
1429,3.6042,37.98,-122.03
1430,4.6375,38.0,-122.02
1431,4.9022,37.99,-122.03
1432,4.45,37.99,-122.02
1433,4.59,37.99,-122.03
1434,3.4531,37.98,-122.03
1435,3.5179,37.98,-122.01
1436,4.317,37.98,-122.01
1437,5.1118,37.98,-122.0
1438,5.1021,37.97,-122.0
1439,3.6449,37.97,-122.01
1440,2.8456,37.98,-122.02
1441,3.4187,37.98,-122.02
1442,5.4607,37.99,-122.0
1443,5.0915,37.98,-122.0
1444,4.4536,37.98,-121.99
1445,6.2135,37.97,-121.99
1446,4.9219,37.98,-122.0
1447,4.525,37.98,-122.0
1448,4.0507,37.98,-122.01
1449,3.7841,37.99,-122.01
1450,6.1436,37.96,-121.95
1451,6.1168,37.97,-121.97
1452,5.0092,37.97,-121.97
1453,4.7891,37.96,-121.97
1454,5.2145,37.96,-121.96
1455,3.6133,37.95,-121.96
1456,3.65,37.96,-121.98
1457,5.7512,37.97,-121.97
1458,5.9617,37.97,-121.98
1459,5.2442,37.97,-121.98
1460,5.1333,37.97,-121.99
1461,4.6071,37.97,-121.99
1462,3.7,37.96,-122.0
1463,4.5833,37.96,-122.0
1464,3.0859,37.95,-121.96
1465,5.431,37.95,-121.97
1466,3.1573,37.96,-121.98
1467,7.6166,37.96,-121.99
1468,5.5872,37.96,-121.99
1469,6.7371,37.95,-121.98
1470,6.7821,37.95,-121.98
1471,5.3794,37.97,-122.01
1472,4.0,37.97,-122.02
1473,3.25,37.97,-122.03
1474,2.9861,37.97,-122.04
1475,2.9915,37.97,-122.03
1476,2.9097,37.96,-122.04
1477,2.5841,37.97,-122.04
1478,3.1968,37.97,-122.04
1479,2.2411,37.96,-122.04
1480,3.8456,37.96,-122.05
1481,3.6964,37.96,-122.04
1482,1.837,37.96,-122.04
1483,3.1838,37.95,-122.05
1484,5.4482,37.95,-122.05
1485,6.0901,37.95,-122.01
1486,6.6727,37.96,-122.02
1487,2.1083,37.96,-122.03
1488,3.1719,37.95,-122.03
1489,2.4519,37.95,-122.02
1490,4.9485,37.95,-122.03
1491,5.6642,37.95,-122.02
1492,4.2569,37.94,-122.02
1493,6.7061,37.94,-122.01
1494,4.125,37.94,-122.02
1495,6.0704,37.94,-122.01
1496,6.3809,37.94,-122.01
1497,6.8145,37.95,-122.0
1498,7.5898,37.93,-122.01
1499,3.1406,37.95,-122.04
1500,5.6292,37.94,-122.04
1501,4.6602,37.94,-122.05
1502,4.7188,37.95,-122.04
1503,2.85,37.95,-122.05
1504,5.5777,37.94,-122.03
1505,6.0918,37.93,-122.03
1506,4.0473,37.93,-122.05
1507,4.45,37.93,-122.05
1508,4.7094,37.92,-122.05
1509,7.4713,37.92,-122.02
1510,6.5847,37.92,-122.03
1511,7.6877,37.91,-122.01
1512,5.0362,37.91,-122.03
1513,4.1612,37.91,-122.06
1514,2.6998,37.9,-122.06
1515,3.1002,37.89,-122.06
1516,5.0255,37.93,-122.07
1517,3.7433,37.93,-122.07
1518,4.4312,37.92,-122.07
1519,4.4561,37.92,-122.08
1520,6.195,37.92,-122.08
1521,5.0391,37.91,-122.07
1522,3.6833,37.91,-122.07
1523,5.0499,37.9,-122.08
1524,7.0895,37.91,-122.09
1525,4.3864,37.89,-122.07
1526,6.2924,37.89,-122.08
1527,5.1097,37.9,-122.08
1528,5.5636,37.89,-122.07
1529,5.6558,37.89,-122.07
1530,6.5378,37.88,-122.06
1531,6.7192,37.87,-122.05
1532,2.9526,37.9,-122.05
1533,4.6528,37.9,-122.05
1534,4.2625,37.89,-122.05
1535,7.5349,37.89,-122.04
1536,4.8088,37.9,-122.05
1537,5.6986,37.9,-122.04
1538,7.5,37.89,-122.02
1539,4.6424,37.88,-122.04
1540,6.112,37.86,-122.03
1541,9.5862,37.85,-122.04
1542,6.2726,37.73,-121.94
1543,6.1265,37.73,-121.94
1544,6.2048,37.73,-121.93
1545,3.375,37.73,-121.93
1546,6.3325,37.74,-121.95
1547,6.2631,37.74,-121.95
1548,6.2781,37.75,-121.94
1549,2.4821,37.73,-121.92
1550,6.8806,37.74,-121.93
1551,6.6204,37.75,-121.94
1552,6.6131,37.79,-121.97
1553,7.6473,37.8,-121.98
1554,8.155,37.8,-121.98
1555,5.5921,37.81,-121.98
1556,8.3188,37.81,-121.96
1557,7.9168,37.8,-121.97
1558,7.8287,37.8,-121.94
1559,6.7857,37.79,-121.97
1560,6.3942,37.78,-121.95
1561,9.7037,37.76,-121.96
1562,4.6932,37.76,-121.94
1563,10.3345,37.76,-121.93
1564,12.5915,37.74,-121.92
1565,3.1591,37.78,-121.93
1566,15.0001,37.74,-121.96
1567,6.7027,37.76,-121.97
1568,7.2216,37.77,-121.97
1569,7.9393,37.74,-121.98
1570,7.7072,37.84,-122.02
1571,6.5617,37.83,-122.01
1572,4.6042,37.82,-122.0
1573,3.375,37.82,-121.99
1574,9.8708,37.83,-122.03
1575,5.1755,37.77,-121.99
1576,4.9018,37.81,-121.99
1577,7.6518,37.8,-122.02
1578,8.2673,37.87,-122.03
1579,7.3732,37.88,-122.02
1580,8.4352,37.87,-122.02
1581,7.2655,37.86,-122.03
1582,10.7372,37.86,-122.0
1583,13.4883,37.87,-121.97
1584,7.5139,37.84,-121.96
1585,9.5271,37.84,-122.0
1586,12.2478,37.85,-121.96
1587,8.0839,37.83,-121.99
1588,8.003,37.82,-121.98
1589,9.0776,37.81,-121.95
1590,8.039,37.93,-122.1
1591,10.4549,37.94,-122.12
1592,6.5095,37.9,-122.1
1593,10.3224,37.9,-122.14
1594,8.3678,37.91,-122.12
1595,6.8686,37.89,-122.09
1596,5.2079,37.89,-122.1
1597,4.3235,37.89,-122.11
1598,6.4666,37.88,-122.11
1599,8.0448,37.88,-122.12
1600,4.125,37.89,-122.12
1601,2.7411,37.89,-122.13
1602,10.3713,37.87,-122.13
1603,6.2275,37.88,-122.14
1604,3.5536,37.88,-122.07
1605,2.3971,37.88,-122.08
1606,2.9330000000000003,37.88,-122.08
1607,2.9167,37.87,-122.08
1608,3.6437,37.85,-122.06
1609,3.12,37.86,-122.07
1610,4.4551,37.86,-122.06
1611,3.5893,37.86,-122.07
1612,2.4896,37.87,-122.08
1613,7.2315,37.88,-122.1
1614,7.6202,37.86,-122.09
1615,6.5814,37.87,-122.11
1616,8.0074,37.85,-122.12
1617,11.7064,37.84,-122.08
1618,7.6717,37.81,-122.12
1619,6.6657,37.82,-122.12
1620,7.202999999999999,37.83,-122.11
1621,11.3421,37.82,-122.08
1622,4.5744,37.86,-122.14
1623,7.3267,37.85,-122.14
1624,5.6349,37.84,-122.14
1625,7.52,37.83,-122.16
1626,8.1586,37.86,-122.16
1627,4.9,37.88,-122.18
1628,8.9571,37.86,-122.18
1629,8.7589,37.89,-122.16
1630,7.6917,37.88,-122.17
1631,7.6107,37.88,-122.17
1632,6.917000000000001,37.87,-122.17
1633,2.4444,37.88,-122.22
1634,7.3195,37.89,-122.2
1635,7.7736,37.88,-122.2
1636,10.9405,37.91,-122.18
1637,10.3416,37.9,-122.2
1638,9.0064,37.9,-122.18
1639,8.1489,37.89,-122.18
1640,5.2699,37.98,-121.84
1641,6.4753,37.97,-121.81
1642,5.5601,37.97,-121.78
1643,2.875,37.95,-121.83
1644,10.5815,37.83,-121.94
1645,13.2949,37.82,-121.89
1646,13.1499,37.81,-121.91
1647,8.3209,37.81,-121.82
1648,2.9591,37.99,-121.96
1649,5.1582,37.94,-121.96
1650,4.1483,37.95,-121.96
1651,6.8642,37.94,-121.95
1652,6.6134,37.93,-121.97
1653,8.3956,37.92,-122.01
1654,8.1163,37.92,-122.01
1655,9.0243,37.92,-121.99
1656,7.3445,37.89,-121.93
1657,5.2798,37.96,-121.92
1658,7.1978,37.95,-121.94
1659,8.7059,37.93,-121.91
1660,6.2296,37.94,-121.94
1661,7.5695,37.93,-121.94
1662,6.299,37.93,-121.93
1663,6.6049,37.93,-121.93
1664,5.9346,37.94,-121.95
1665,5.7001,38.02,-122.25
1666,5.6293,38.03,-122.25
1667,6.0224,38.02,-122.21
1668,6.7741,37.96,-122.2
1669,3.125,38.06,-122.23
1670,2.5517,38.05,-122.23
1671,3.6154,38.06,-122.21
1672,5.6022,38.04,-122.2
1673,4.4474,38.03,-122.26
1674,2.3103,38.04,-122.27
1675,3.9345,38.03,-122.26
1676,2.694,38.04,-122.26
1677,1.6767,38.05,-122.25
1678,5.0969,38.06,-122.32
1679,3.4471,38.0,-122.28
1680,4.025,38.0,-122.29
1681,4.3173,38.03,-122.36
1682,4.4394,38.0,-122.3
1683,4.621,38.0,-122.31
1684,3.2759,38.01,-122.31
1685,4.375,37.99,-122.28
1686,5.1178,37.98,-122.26
1687,5.8899,37.99,-122.27
1688,6.0289,37.98,-122.27
1689,5.0473,38.02,-122.26
1690,5.7862,38.01,-122.24
1691,6.0102,38.01,-122.24
1692,6.5006,38.0,-122.25
1693,4.2269,38.0,-122.26
1694,5.2375,38.0,-122.26
1695,5.8418,38.0,-122.27
1696,6.1576,38.0,-122.27
1697,6.2073,38.0,-122.26
1698,5.1046,37.98,-122.29
1699,5.5,37.96,-122.28
1700,6.0666,37.97,-122.27
1701,3.6393,37.97,-122.3
1702,3.5353,37.97,-122.3
1703,4.4911,37.97,-122.29
1704,3.375,37.97,-122.3
1705,4.4387,37.94,-122.29
1706,4.45,37.95,-122.32
1707,3.8343,37.94,-122.31
1708,4.3958,37.94,-122.31
1709,4.35,37.95,-122.32
1710,4.2348,37.99,-122.31
1711,3.6518,37.98,-122.3
1712,3.9722,37.97,-122.32
1713,4.6944,38.01,-122.32
